id,valid_time,knowledge_time,zone,price_eur_mwh,price_dkk_mwh,source,quality_passed,quality_report,created_at
4789,"2025-07-03 13:00:00","2025-07-03 13:00:00",DK1,0.05,0.373075,energidataservice_csv,1,,"2026-07-12 14:53:35"
4787,"2025-07-03 14:00:00","2025-07-03 14:00:00",DK1,2.03,15.146845,energidataservice_csv,1,,"2026-07-12 14:53:35"
4785,"2025-07-03 15:00:00","2025-07-03 15:00:00",DK1,3.16,23.57834,energidataservice_csv,1,,"2026-07-12 14:53:35"
4783,"2025-07-03 16:00:00","2025-07-03 16:00:00",DK1,4.21,31.412915,energidataservice_csv,1,,"2026-07-12 14:53:35"
4781,"2025-07-03 17:00:00","2025-07-03 17:00:00",DK1,74.0,552.151,energidataservice_csv,1,,"2026-07-12 14:53:35"
4779,"2025-07-03 18:00:00","2025-07-03 18:00:00",DK1,131.050003,977.829597,energidataservice_csv,1,,"2026-07-12 14:53:35"
4777,"2025-07-03 19:00:00","2025-07-03 19:00:00",DK1,151.100006,1127.432695,energidataservice_csv,1,,"2026-07-12 14:53:35"
4775,"2025-07-03 20:00:00","2025-07-03 20:00:00",DK1,133.300003,994.617972,energidataservice_csv,1,,"2026-07-12 14:53:35"
4773,"2025-07-03 21:00:00","2025-07-03 21:00:00",DK1,117.029999,873.219338,energidataservice_csv,1,,"2026-07-12 14:53:35"
4771,"2025-07-03 22:00:00","2025-07-03 22:00:00",DK1,109.07,813.847619,energidataservice_csv,1,,"2026-07-12 14:53:35"
4769,"2025-07-03 23:00:00","2025-07-03 23:00:00",DK1,103.459999,771.987475,energidataservice_csv,1,,"2026-07-12 14:53:35"
4767,"2025-07-04 00:00:00","2025-07-04 00:00:00",DK1,99.980003,746.020788,energidataservice_csv,1,,"2026-07-12 14:53:35"
4765,"2025-07-04 01:00:00","2025-07-04 01:00:00",DK1,96.379997,719.158624,energidataservice_csv,1,,"2026-07-12 14:53:35"
4763,"2025-07-04 02:00:00","2025-07-04 02:00:00",DK1,95.010002,708.936132,energidataservice_csv,1,,"2026-07-12 14:53:35"
4761,"2025-07-04 03:00:00","2025-07-04 03:00:00",DK1,87.330002,651.630276,energidataservice_csv,1,,"2026-07-12 14:53:35"
4759,"2025-07-04 04:00:00","2025-07-04 04:00:00",DK1,96.699997,721.546368,energidataservice_csv,1,,"2026-07-12 14:53:35"
4757,"2025-07-04 05:00:00","2025-07-04 05:00:00",DK1,111.290001,830.4126,energidataservice_csv,1,,"2026-07-12 14:53:35"
4755,"2025-07-04 06:00:00","2025-07-04 06:00:00",DK1,100.0,746.17,energidataservice_csv,1,,"2026-07-12 14:53:35"
4753,"2025-07-04 07:00:00","2025-07-04 07:00:00",DK1,81.93,611.337081,energidataservice_csv,1,,"2026-07-12 14:53:35"
4751,"2025-07-04 08:00:00","2025-07-04 08:00:00",DK1,54.189999,404.349516,energidataservice_csv,1,,"2026-07-12 14:53:35"
4749,"2025-07-04 09:00:00","2025-07-04 09:00:00",DK1,6.69,49.918773,energidataservice_csv,1,,"2026-07-12 14:53:35"
4747,"2025-07-04 10:00:00","2025-07-04 10:00:00",DK1,-0.05,-0.373085,energidataservice_csv,1,,"2026-07-12 14:53:35"
4745,"2025-07-04 11:00:00","2025-07-04 11:00:00",DK1,-1.56,-11.640252,energidataservice_csv,1,,"2026-07-12 14:53:35"
4743,"2025-07-04 12:00:00","2025-07-04 12:00:00",DK1,-1.37,-10.222529,energidataservice_csv,1,,"2026-07-12 14:53:35"
4741,"2025-07-04 13:00:00","2025-07-04 13:00:00",DK1,-0.61,-4.551637,energidataservice_csv,1,,"2026-07-12 14:53:35"
4739,"2025-07-04 14:00:00","2025-07-04 14:00:00",DK1,2.39,17.833463,energidataservice_csv,1,,"2026-07-12 14:53:35"
4737,"2025-07-04 15:00:00","2025-07-04 15:00:00",DK1,39.919998,297.871049,energidataservice_csv,1,,"2026-07-12 14:53:35"
4735,"2025-07-04 16:00:00","2025-07-04 16:00:00",DK1,74.57,556.418969,energidataservice_csv,1,,"2026-07-12 14:53:35"
4733,"2025-07-04 17:00:00","2025-07-04 17:00:00",DK1,90.82,677.671594,energidataservice_csv,1,,"2026-07-12 14:53:35"
4731,"2025-07-04 18:00:00","2025-07-04 18:00:00",DK1,91.529999,682.969394,energidataservice_csv,1,,"2026-07-12 14:53:35"
4729,"2025-07-04 19:00:00","2025-07-04 19:00:00",DK1,96.760002,721.994107,energidataservice_csv,1,,"2026-07-12 14:53:35"
4727,"2025-07-04 20:00:00","2025-07-04 20:00:00",DK1,107.830002,804.595126,energidataservice_csv,1,,"2026-07-12 14:53:35"
4725,"2025-07-04 21:00:00","2025-07-04 21:00:00",DK1,92.239998,688.267193,energidataservice_csv,1,,"2026-07-12 14:53:35"
4723,"2025-07-04 22:00:00","2025-07-04 22:00:00",DK1,57.130001,426.286928,energidataservice_csv,1,,"2026-07-12 14:53:35"
4721,"2025-07-04 23:00:00","2025-07-04 23:00:00",DK1,44.200001,329.807147,energidataservice_csv,1,,"2026-07-12 14:53:35"
4719,"2025-07-05 00:00:00","2025-07-05 00:00:00",DK1,25.040001,186.840975,energidataservice_csv,1,,"2026-07-12 14:53:35"
4717,"2025-07-05 01:00:00","2025-07-05 01:00:00",DK1,21.059999,157.143395,energidataservice_csv,1,,"2026-07-12 14:53:35"
4715,"2025-07-05 02:00:00","2025-07-05 02:00:00",DK1,13.0,97.0021,energidataservice_csv,1,,"2026-07-12 14:53:35"
4713,"2025-07-05 03:00:00","2025-07-05 03:00:00",DK1,8.7,64.91679,energidataservice_csv,1,,"2026-07-12 14:53:35"
4711,"2025-07-05 04:00:00","2025-07-05 04:00:00",DK1,11.9,88.79423,energidataservice_csv,1,,"2026-07-12 14:53:35"
4709,"2025-07-05 05:00:00","2025-07-05 05:00:00",DK1,25.16,187.736372,energidataservice_csv,1,,"2026-07-12 14:53:35"
4707,"2025-07-05 06:00:00","2025-07-05 06:00:00",DK1,17.860001,133.265969,energidataservice_csv,1,,"2026-07-12 14:53:35"
4705,"2025-07-05 07:00:00","2025-07-05 07:00:00",DK1,3.34,24.922078,energidataservice_csv,1,,"2026-07-12 14:53:35"
4703,"2025-07-05 08:00:00","2025-07-05 08:00:00",DK1,0.66,4.924722,energidataservice_csv,1,,"2026-07-12 14:53:35"
4701,"2025-07-05 09:00:00","2025-07-05 09:00:00",DK1,0.55,4.103935,energidataservice_csv,1,,"2026-07-12 14:53:35"
4699,"2025-07-05 10:00:00","2025-07-05 10:00:00",DK1,-0.08,-0.596936,energidataservice_csv,1,,"2026-07-12 14:53:35"
4697,"2025-07-05 11:00:00","2025-07-05 11:00:00",DK1,-0.54,-4.029318,energidataservice_csv,1,,"2026-07-12 14:53:35"
4695,"2025-07-05 12:00:00","2025-07-05 12:00:00",DK1,-1.49,-11.117933,energidataservice_csv,1,,"2026-07-12 14:53:35"
4693,"2025-07-05 13:00:00","2025-07-05 13:00:00",DK1,-0.9,-6.71553,energidataservice_csv,1,,"2026-07-12 14:53:35"
4691,"2025-07-05 14:00:00","2025-07-05 14:00:00",DK1,-2.0,-14.9234,energidataservice_csv,1,,"2026-07-12 14:53:35"
4689,"2025-07-05 15:00:00","2025-07-05 15:00:00",DK1,0.0,0.0,energidataservice_csv,1,,"2026-07-12 14:53:35"
4687,"2025-07-05 16:00:00","2025-07-05 16:00:00",DK1,28.0,208.9276,energidataservice_csv,1,,"2026-07-12 14:53:35"
4685,"2025-07-05 17:00:00","2025-07-05 17:00:00",DK1,51.290001,382.7106,energidataservice_csv,1,,"2026-07-12 14:53:35"
4683,"2025-07-05 18:00:00","2025-07-05 18:00:00",DK1,79.480003,593.055938,energidataservice_csv,1,,"2026-07-12 14:53:35"
4681,"2025-07-05 19:00:00","2025-07-05 19:00:00",DK1,105.360001,786.164719,energidataservice_csv,1,,"2026-07-12 14:53:35"
4679,"2025-07-05 20:00:00","2025-07-05 20:00:00",DK1,112.269997,837.725037,energidataservice_csv,1,,"2026-07-12 14:53:35"
4677,"2025-07-05 21:00:00","2025-07-05 21:00:00",DK1,107.230003,800.118113,energidataservice_csv,1,,"2026-07-12 14:53:35"
4675,"2025-07-05 22:00:00","2025-07-05 22:00:00",DK1,80.029999,597.159844,energidataservice_csv,1,,"2026-07-12 14:53:35"
4673,"2025-07-05 23:00:00","2025-07-05 23:00:00",DK1,70.0,522.319,energidataservice_csv,1,,"2026-07-12 14:53:35"
4671,"2025-07-06 00:00:00","2025-07-06 00:00:00",DK1,73.919998,551.568849,energidataservice_csv,1,,"2026-07-12 14:53:35"
4669,"2025-07-06 01:00:00","2025-07-06 01:00:00",DK1,74.129997,553.135799,energidataservice_csv,1,,"2026-07-12 14:53:35"
4667,"2025-07-06 02:00:00","2025-07-06 02:00:00",DK1,73.489998,548.360318,energidataservice_csv,1,,"2026-07-12 14:53:35"
4665,"2025-07-06 03:00:00","2025-07-06 03:00:00",DK1,79.669998,594.473624,energidataservice_csv,1,,"2026-07-12 14:53:35"
4663,"2025-07-06 04:00:00","2025-07-06 04:00:00",DK1,78.459999,585.444975,energidataservice_csv,1,,"2026-07-12 14:53:35"
4661,"2025-07-06 05:00:00","2025-07-06 05:00:00",DK1,77.57,578.804069,energidataservice_csv,1,,"2026-07-12 14:53:35"
4659,"2025-07-06 06:00:00","2025-07-06 06:00:00",DK1,70.57,526.572169,energidataservice_csv,1,,"2026-07-12 14:53:35"
4657,"2025-07-06 07:00:00","2025-07-06 07:00:00",DK1,38.810001,289.588584,energidataservice_csv,1,,"2026-07-12 14:53:35"
4655,"2025-07-06 08:00:00","2025-07-06 08:00:00",DK1,19.209999,143.33925,energidataservice_csv,1,,"2026-07-12 14:53:35"
4653,"2025-07-06 09:00:00","2025-07-06 09:00:00",DK1,13.19,98.419823,energidataservice_csv,1,,"2026-07-12 14:53:35"
4651,"2025-07-06 10:00:00","2025-07-06 10:00:00",DK1,10.26,76.557042,energidataservice_csv,1,,"2026-07-12 14:53:35"
4649,"2025-07-06 11:00:00","2025-07-06 11:00:00",DK1,5.85,43.650945,energidataservice_csv,1,,"2026-07-12 14:53:35"
4647,"2025-07-06 12:00:00","2025-07-06 12:00:00",DK1,11.2,83.57104,energidataservice_csv,1,,"2026-07-12 14:53:35"
4645,"2025-07-06 13:00:00","2025-07-06 13:00:00",DK1,50.57,377.338169,energidataservice_csv,1,,"2026-07-12 14:53:35"
4643,"2025-07-06 14:00:00","2025-07-06 14:00:00",DK1,70.769997,528.064487,energidataservice_csv,1,,"2026-07-12 14:53:35"
4641,"2025-07-06 15:00:00","2025-07-06 15:00:00",DK1,100.290001,748.3339,energidataservice_csv,1,,"2026-07-12 14:53:35"
4639,"2025-07-06 16:00:00","2025-07-06 16:00:00",DK1,107.370003,801.162751,energidataservice_csv,1,,"2026-07-12 14:53:35"
4637,"2025-07-06 17:00:00","2025-07-06 17:00:00",DK1,112.160004,836.904302,energidataservice_csv,1,,"2026-07-12 14:53:35"
4635,"2025-07-06 18:00:00","2025-07-06 18:00:00",DK1,120.32,897.791744,energidataservice_csv,1,,"2026-07-12 14:53:35"
4633,"2025-07-06 19:00:00","2025-07-06 19:00:00",DK1,125.040001,933.010975,energidataservice_csv,1,,"2026-07-12 14:53:35"
4631,"2025-07-06 20:00:00","2025-07-06 20:00:00",DK1,122.209999,911.89435,energidataservice_csv,1,,"2026-07-12 14:53:35"
4629,"2025-07-06 21:00:00","2025-07-06 21:00:00",DK1,110.779999,826.607119,energidataservice_csv,1,,"2026-07-12 14:53:35"
4627,"2025-07-06 22:00:00","2025-07-06 22:00:00",DK1,118.839996,886.593906,energidataservice_csv,1,,"2026-07-12 14:53:35"
4625,"2025-07-06 23:00:00","2025-07-06 23:00:00",DK1,107.419998,801.396153,energidataservice_csv,1,,"2026-07-12 14:53:35"
4623,"2025-07-07 00:00:00","2025-07-07 00:00:00",DK1,101.919998,760.363953,energidataservice_csv,1,,"2026-07-12 14:53:35"
4621,"2025-07-07 01:00:00","2025-07-07 01:00:00",DK1,99.120003,739.47487,energidataservice_csv,1,,"2026-07-12 14:53:35"
4619,"2025-07-07 02:00:00","2025-07-07 02:00:00",DK1,101.0,753.5004,energidataservice_csv,1,,"2026-07-12 14:53:35"
4617,"2025-07-07 03:00:00","2025-07-07 03:00:00",DK1,100.900002,752.754375,energidataservice_csv,1,,"2026-07-12 14:53:35"
4615,"2025-07-07 04:00:00","2025-07-07 04:00:00",DK1,125.120003,933.44527,energidataservice_csv,1,,"2026-07-12 14:53:35"
4613,"2025-07-07 05:00:00","2025-07-07 05:00:00",DK1,131.009995,977.386967,energidataservice_csv,1,,"2026-07-12 14:53:35"
4611,"2025-07-07 06:00:00","2025-07-07 06:00:00",DK1,146.639999,1093.993049,energidataservice_csv,1,,"2026-07-12 14:53:35"
4609,"2025-07-07 07:00:00","2025-07-07 07:00:00",DK1,131.990005,984.698233,energidataservice_csv,1,,"2026-07-12 14:53:35"
4607,"2025-07-07 08:00:00","2025-07-07 08:00:00",DK1,108.639999,810.497849,energidataservice_csv,1,,"2026-07-12 14:53:35"
4605,"2025-07-07 09:00:00","2025-07-07 09:00:00",DK1,92.370003,689.11717,energidataservice_csv,1,,"2026-07-12 14:53:35"
4603,"2025-07-07 10:00:00","2025-07-07 10:00:00",DK1,78.720001,587.282695,energidataservice_csv,1,,"2026-07-12 14:53:35"
4601,"2025-07-07 11:00:00","2025-07-07 11:00:00",DK1,61.07,455.606628,energidataservice_csv,1,,"2026-07-12 14:53:35"
4599,"2025-07-07 12:00:00","2025-07-07 12:00:00",DK1,52.610001,392.491651,energidataservice_csv,1,,"2026-07-12 14:53:35"
4597,"2025-07-07 13:00:00","2025-07-07 13:00:00",DK1,50.669998,378.018453,energidataservice_csv,1,,"2026-07-12 14:53:35"
4595,"2025-07-07 14:00:00","2025-07-07 14:00:00",DK1,45.950001,342.805387,energidataservice_csv,1,,"2026-07-12 14:53:35"
4593,"2025-07-07 15:00:00","2025-07-07 15:00:00",DK1,60.310001,449.936731,energidataservice_csv,1,,"2026-07-12 14:53:35"
4591,"2025-07-07 16:00:00","2025-07-07 16:00:00",DK1,77.980003,581.762014,energidataservice_csv,1,,"2026-07-12 14:53:35"
4589,"2025-07-07 17:00:00","2025-07-07 17:00:00",DK1,92.269997,688.371086,energidataservice_csv,1,,"2026-07-12 14:53:35"
4587,"2025-07-07 18:00:00","2025-07-07 18:00:00",DK1,97.279999,725.747705,energidataservice_csv,1,,"2026-07-12 14:53:35"
4585,"2025-07-07 19:00:00","2025-07-07 19:00:00",DK1,109.919998,820.047153,energidataservice_csv,1,,"2026-07-12 14:53:35"
4583,"2025-07-07 20:00:00","2025-07-07 20:00:00",DK1,110.089996,821.315406,energidataservice_csv,1,,"2026-07-12 14:53:35"
4581,"2025-07-07 21:00:00","2025-07-07 21:00:00",DK1,87.300003,651.292942,energidataservice_csv,1,,"2026-07-12 14:53:35"
4579,"2025-07-07 22:00:00","2025-07-07 22:00:00",DK1,103.830002,774.665262,energidataservice_csv,1,,"2026-07-12 14:53:35"
4577,"2025-07-07 23:00:00","2025-07-07 23:00:00",DK1,92.900002,693.117625,energidataservice_csv,1,,"2026-07-12 14:53:35"
4575,"2025-07-08 00:00:00","2025-07-08 00:00:00",DK1,81.489998,607.988726,energidataservice_csv,1,,"2026-07-12 14:53:35"
4573,"2025-07-08 01:00:00","2025-07-08 01:00:00",DK1,84.779999,632.535095,energidataservice_csv,1,,"2026-07-12 14:53:35"
4571,"2025-07-08 02:00:00","2025-07-08 02:00:00",DK1,85.370003,636.937055,energidataservice_csv,1,,"2026-07-12 14:53:35"
4569,"2025-07-08 03:00:00","2025-07-08 03:00:00",DK1,91.139999,679.986419,energidataservice_csv,1,,"2026-07-12 14:53:35"
4567,"2025-07-08 04:00:00","2025-07-08 04:00:00",DK1,107.989998,805.702576,energidataservice_csv,1,,"2026-07-12 14:53:35"
4565,"2025-07-08 05:00:00","2025-07-08 05:00:00",DK1,118.650002,885.2358,energidataservice_csv,1,,"2026-07-12 14:53:35"
4563,"2025-07-08 06:00:00","2025-07-08 06:00:00",DK1,117.760002,878.595599,energidataservice_csv,1,,"2026-07-12 14:53:35"
4561,"2025-07-08 07:00:00","2025-07-08 07:00:00",DK1,94.059998,701.772239,energidataservice_csv,1,,"2026-07-12 14:53:35"
4559,"2025-07-08 08:00:00","2025-07-08 08:00:00",DK1,81.779999,610.152395,energidataservice_csv,1,,"2026-07-12 14:53:35"
4557,"2025-07-08 09:00:00","2025-07-08 09:00:00",DK1,78.440002,585.233011,energidataservice_csv,1,,"2026-07-12 14:53:35"
4555,"2025-07-08 10:00:00","2025-07-08 10:00:00",DK1,60.150002,448.77315,energidataservice_csv,1,,"2026-07-12 14:53:35"
4553,"2025-07-08 11:00:00","2025-07-08 11:00:00",DK1,54.720001,408.260455,energidataservice_csv,1,,"2026-07-12 14:53:35"
4551,"2025-07-08 12:00:00","2025-07-08 12:00:00",DK1,53.040001,395.726143,energidataservice_csv,1,,"2026-07-12 14:53:35"
4549,"2025-07-08 13:00:00","2025-07-08 13:00:00",DK1,54.650002,407.7382,energidataservice_csv,1,,"2026-07-12 14:53:35"
4547,"2025-07-08 14:00:00","2025-07-08 14:00:00",DK1,65.199997,486.450658,energidataservice_csv,1,,"2026-07-12 14:53:35"
4545,"2025-07-08 15:00:00","2025-07-08 15:00:00",DK1,79.980003,596.722804,energidataservice_csv,1,,"2026-07-12 14:53:35"
4543,"2025-07-08 16:00:00","2025-07-08 16:00:00",DK1,83.919998,626.118713,energidataservice_csv,1,,"2026-07-12 14:53:35"
4541,"2025-07-08 17:00:00","2025-07-08 17:00:00",DK1,102.099998,761.757875,energidataservice_csv,1,,"2026-07-12 14:53:35"
4539,"2025-07-08 18:00:00","2025-07-08 18:00:00",DK1,122.769997,915.974671,energidataservice_csv,1,,"2026-07-12 14:53:35"
4537,"2025-07-08 19:00:00","2025-07-08 19:00:00",DK1,123.339996,920.227376,energidataservice_csv,1,,"2026-07-12 14:53:35"
4535,"2025-07-08 20:00:00","2025-07-08 20:00:00",DK1,116.650002,870.314,energidataservice_csv,1,,"2026-07-12 14:53:35"
4533,"2025-07-08 21:00:00","2025-07-08 21:00:00",DK1,100.949997,753.177833,energidataservice_csv,1,,"2026-07-12 14:53:35"
4531,"2025-07-08 22:00:00","2025-07-08 22:00:00",DK1,97.150002,724.855595,energidataservice_csv,1,,"2026-07-12 14:53:35"
4529,"2025-07-08 23:00:00","2025-07-08 23:00:00",DK1,86.849998,648.005205,energidataservice_csv,1,,"2026-07-12 14:53:35"
4527,"2025-07-09 00:00:00","2025-07-09 00:00:00",DK1,83.860001,625.696239,energidataservice_csv,1,,"2026-07-12 14:53:35"
4525,"2025-07-09 01:00:00","2025-07-09 01:00:00",DK1,84.650002,631.590595,energidataservice_csv,1,,"2026-07-12 14:53:35"
4523,"2025-07-09 02:00:00","2025-07-09 02:00:00",DK1,85.099998,634.948105,energidataservice_csv,1,,"2026-07-12 14:53:35"
4521,"2025-07-09 03:00:00","2025-07-09 03:00:00",DK1,96.150002,717.394395,energidataservice_csv,1,,"2026-07-12 14:53:35"
4519,"2025-07-09 04:00:00","2025-07-09 04:00:00",DK1,113.660004,848.040022,energidataservice_csv,1,,"2026-07-12 14:53:35"
4517,"2025-07-09 05:00:00","2025-07-09 05:00:00",DK1,116.459999,868.931345,energidataservice_csv,1,,"2026-07-12 14:53:35"
4515,"2025-07-09 06:00:00","2025-07-09 06:00:00",DK1,113.589996,847.517678,energidataservice_csv,1,,"2026-07-12 14:53:35"
4513,"2025-07-09 07:00:00","2025-07-09 07:00:00",DK1,95.660004,713.738422,energidataservice_csv,1,,"2026-07-12 14:53:35"
4511,"2025-07-09 08:00:00","2025-07-09 08:00:00",DK1,84.68,631.814416,energidataservice_csv,1,,"2026-07-12 14:53:35"
4509,"2025-07-09 09:00:00","2025-07-09 09:00:00",DK1,77.769997,580.257502,energidataservice_csv,1,,"2026-07-12 14:53:35"
4507,"2025-07-09 10:00:00","2025-07-09 10:00:00",DK1,65.669998,489.976989,energidataservice_csv,1,,"2026-07-12 14:53:35"
4505,"2025-07-09 11:00:00","2025-07-09 11:00:00",DK1,46.689999,348.363421,energidataservice_csv,1,,"2026-07-12 14:53:35"
4503,"2025-07-09 12:00:00","2025-07-09 12:00:00",DK1,37.779999,281.884129,energidataservice_csv,1,,"2026-07-12 14:53:35"
4501,"2025-07-09 13:00:00","2025-07-09 13:00:00",DK1,48.32,360.525184,energidataservice_csv,1,,"2026-07-12 14:53:35"
4499,"2025-07-09 14:00:00","2025-07-09 14:00:00",DK1,71.129997,530.715134,energidataservice_csv,1,,"2026-07-12 14:53:35"
4497,"2025-07-09 15:00:00","2025-07-09 15:00:00",DK1,84.730003,632.187498,energidataservice_csv,1,,"2026-07-12 14:53:35"
4495,"2025-07-09 16:00:00","2025-07-09 16:00:00",DK1,99.010002,738.733427,energidataservice_csv,1,,"2026-07-12 14:53:35"
4493,"2025-07-09 17:00:00","2025-07-09 17:00:00",DK1,115.980003,865.349998,energidataservice_csv,1,,"2026-07-12 14:53:35"
4491,"2025-07-09 18:00:00","2025-07-09 18:00:00",DK1,135.339996,1009.798778,energidataservice_csv,1,,"2026-07-12 14:53:35"
4489,"2025-07-09 19:00:00","2025-07-09 19:00:00",DK1,138.240005,1031.436325,energidataservice_csv,1,,"2026-07-12 14:53:35"
4487,"2025-07-09 20:00:00","2025-07-09 20:00:00",DK1,119.790001,893.777155,energidataservice_csv,1,,"2026-07-12 14:53:35"
4485,"2025-07-09 21:00:00","2025-07-09 21:00:00",DK1,104.900002,782.679895,energidataservice_csv,1,,"2026-07-12 14:53:35"
4483,"2025-07-09 22:00:00","2025-07-09 22:00:00",DK1,100.910004,752.899631,energidataservice_csv,1,,"2026-07-12 14:53:35"
4481,"2025-07-09 23:00:00","2025-07-09 23:00:00",DK1,95.730003,714.251125,energidataservice_csv,1,,"2026-07-12 14:53:35"
4479,"2025-07-10 00:00:00","2025-07-10 00:00:00",DK1,89.099998,664.783995,energidataservice_csv,1,,"2026-07-12 14:53:35"
4477,"2025-07-10 01:00:00","2025-07-10 01:00:00",DK1,86.449997,645.012073,energidataservice_csv,1,,"2026-07-12 14:53:35"
4475,"2025-07-10 02:00:00","2025-07-10 02:00:00",DK1,87.970001,656.352974,energidataservice_csv,1,,"2026-07-12 14:53:35"
4473,"2025-07-10 03:00:00","2025-07-10 03:00:00",DK1,98.620003,735.813704,energidataservice_csv,1,,"2026-07-12 14:53:35"
4471,"2025-07-10 04:00:00","2025-07-10 04:00:00",DK1,107.610001,802.888978,energidataservice_csv,1,,"2026-07-12 14:53:35"
4469,"2025-07-10 05:00:00","2025-07-10 05:00:00",DK1,107.230003,800.053775,energidataservice_csv,1,,"2026-07-12 14:53:35"
4467,"2025-07-10 06:00:00","2025-07-10 06:00:00",DK1,105.349998,786.02687,energidataservice_csv,1,,"2026-07-12 14:53:35"
4465,"2025-07-10 07:00:00","2025-07-10 07:00:00",DK1,88.900002,663.291805,energidataservice_csv,1,,"2026-07-12 14:53:35"
4463,"2025-07-10 08:00:00","2025-07-10 08:00:00",DK1,82.0,611.8102,energidataservice_csv,1,,"2026-07-12 14:53:35"
4461,"2025-07-10 09:00:00","2025-07-10 09:00:00",DK1,65.330002,487.433678,energidataservice_csv,1,,"2026-07-12 14:53:35"
4459,"2025-07-10 10:00:00","2025-07-10 10:00:00",DK1,45.220001,337.390949,energidataservice_csv,1,,"2026-07-12 14:53:35"
4457,"2025-07-10 11:00:00","2025-07-10 11:00:00",DK1,39.509998,294.788046,energidataservice_csv,1,,"2026-07-12 14:53:35"
4455,"2025-07-10 12:00:00","2025-07-10 12:00:00",DK1,39.549999,295.086498,energidataservice_csv,1,,"2026-07-12 14:53:35"
4453,"2025-07-10 13:00:00","2025-07-10 13:00:00",DK1,56.709999,423.118974,energidataservice_csv,1,,"2026-07-12 14:53:35"
4451,"2025-07-10 14:00:00","2025-07-10 14:00:00",DK1,76.800003,573.012502,energidataservice_csv,1,,"2026-07-12 14:53:35"
4449,"2025-07-10 15:00:00","2025-07-10 15:00:00",DK1,86.400002,644.639055,energidataservice_csv,1,,"2026-07-12 14:53:35"
4447,"2025-07-10 16:00:00","2025-07-10 16:00:00",DK1,100.199997,747.602198,energidataservice_csv,1,,"2026-07-12 14:53:35"
4445,"2025-07-10 17:00:00","2025-07-10 17:00:00",DK1,114.389999,853.475222,energidataservice_csv,1,,"2026-07-12 14:53:35"
4443,"2025-07-10 18:00:00","2025-07-10 18:00:00",DK1,134.669998,1004.786322,energidataservice_csv,1,,"2026-07-12 14:53:35"
4441,"2025-07-10 19:00:00","2025-07-10 19:00:00",DK1,132.699997,990.087948,energidataservice_csv,1,,"2026-07-12 14:53:35"
4439,"2025-07-10 20:00:00","2025-07-10 20:00:00",DK1,120.879997,901.897746,energidataservice_csv,1,,"2026-07-12 14:53:35"
4437,"2025-07-10 21:00:00","2025-07-10 21:00:00",DK1,107.690002,803.485874,energidataservice_csv,1,,"2026-07-12 14:53:35"
4435,"2025-07-10 22:00:00","2025-07-10 22:00:00",DK1,104.75,781.592125,energidataservice_csv,1,,"2026-07-12 14:53:35"
4433,"2025-07-10 23:00:00","2025-07-10 23:00:00",DK1,99.57,742.941555,energidataservice_csv,1,,"2026-07-12 14:53:35"
4431,"2025-07-11 00:00:00","2025-07-11 00:00:00",DK1,95.0,708.8425,energidataservice_csv,1,,"2026-07-12 14:53:35"
4429,"2025-07-11 01:00:00","2025-07-11 01:00:00",DK1,90.690002,676.68345,energidataservice_csv,1,,"2026-07-12 14:53:35"
